ImageId,x,y,z
ID_3f9ee70ee,12.3989,13.9876,75.0202
ID_6f661b802,-7.56422,13.9873,80.5275
ID_95276c148,28.0128,13.9862,74.1234
ID_7f13c4118,-12.8245,13.9858,81.1565
ID_952360a4e,-20.5893,13.9855,84.387
ID_b112ae938,13.5228,13.9847,71.6918
ID_a94a458bd,-0.847964,13.9839,80.5124
ID_ee5fac28b,-13.6955,13.9834,79.4216
ID_a414691ef,35.285,13.9816,66.8637
ID_23321d747,-10.285,13.9814,79.0071
ID_476df7669,-3.38686,13.98,77.6757
ID_863a71135,-1.13508,13.9799,77.1187
ID_c54c9be14,-32.1973,13.9788,84.8565
ID_d07e03a5e,29.3065,13.9783,62.0689
ID_ce8558284,14.4109,13.9778,72.3654
ID_31024a41a,16.0615,13.9778,71.7712
ID_08690d251,-16.9878,13.9777,78.6934
ID_a8101c5e5,2.2394,13.9774,77.2803
ID_c6c665d87,0.342336,13.9765,77.5958
ID_08f087c14,16.4628,13.9765,73.97
ID_d658070f9,-2.89223,13.9764,69.5899
ID_68fc9ba82,-25.2437,13.9763,82.1283
ID_2f118747e,20.3783,13.9762,68.4456
ID_86ec7de88,-32.2611,13.9759,94.8853
ID_9ff30c16d,30.8949,13.9755,67.5886
ID_5ddf6294f,-25.0556,13.9746,85.7974
ID_13f6789b7,10.9451,13.9742,72.2931
ID_b06a5c779,6.4065,13.9725,75.4787
ID_8eafe31e3,-52.1732,13.9709,84.0888
ID_075c0e11e,-37.4681,13.969,85.9933
ID_1ba15ba74,-8.00248,13.9689,81.9737
ID_44e4eb246,1.78442,13.9684,75.8875
ID_f2c3d1179,-27.8317,13.9684,84.8212
ID_9eef06273,-18.9328,13.968,89.6282
ID_70664c96c,-1.53756,13.9679,78.4089
ID_584a5506b,-19.7652,13.9678,84.6824
ID_53e8382e0,13.9365,13.9677,75.4604
ID_2f059f9a0,4.11227,13.9673,79.4445
ID_7dcacedd5,27.1163,13.9673,71.6154
ID_cfd1eec3e,-1.06291,13.9672,79.5785
ID_53845cad9,-11.239,13.9672,83.6946
ID_b596d0b27,-39.5867,13.9672,87.0584
ID_9d30e6d3e,-9.99814,13.9669,83.8934
ID_f855f7f14,15.3562,13.9662,68.2335
ID_ca33ef253,-9.02847,13.9658,80.838
ID_0ea9bc3a5,-1.24126,13.9645,79.9563
ID_77a720d93,-27.3774,13.9644,83.9191
ID_fa021e056,14.6868,13.9639,76.0261
ID_22d386ff5,-10.5497,13.9637,75.5844
ID_a4ccafa03,-2.03051,13.9631,76.739
ID_37f431d28,14.1642,13.9625,75.571
ID_80aecd428,8.05181,13.9619,79.4943
ID_24a0e18ef,-18.1149,13.9611,80.1457
ID_accefc9c9,-36.8663,13.9609,87.6212
ID_aa8470519,-8.52364,13.9605,75.0535
ID_a6f9bfcf0,4.08698,13.9604,72.9783
ID_8864deae2,-0.792583,13.9592,79.933
ID_c5e129806,-0.342647,13.9585,78.2653
ID_644290f5c,-11.4387,13.9582,78.5331
ID_27846370b,-7.54573,13.958,77.2571
ID_53845cad9,12.7908,13.9578,73.0512
ID_d0eb590e9,12.1477,13.9577,73.8625
ID_9dd13f8b5,17.1444,13.9576,69.9345
ID_fee391a62,-5.29912,13.9562,74.5829
ID_03e1e30f0,13.3416,13.9552,73.7193
ID_6bea64f57,1.0952,13.9535,73.2717
ID_760ab0b99,-10.2807,13.9523,79.7558
ID_b81c8b72e,25.2948,13.9519,66.275
ID_ca79edbc6,-8.80156,13.9511,83.9273
ID_511911aad,-32.4958,13.9509,87.2929
ID_ed15a1ac9,-8.77279,13.95,78.2302
ID_2bd12f688,-17.9546,13.9494,78.6448
ID_cde678aab,6.95462,13.9491,73.9493
ID_cf4e0b3b4,-18.2531,13.9488,82.0052
ID_03e1e30f0,-34.1875,13.9488,86.4129
ID_3decec7bc,-22.3241,13.9478,81.5693
ID_3bdb9f525,-28.8537,13.9477,78.5786
ID_092eff93a,-12.8883,13.9474,82.2793
ID_afa399af2,13.4831,13.9466,75.7482
ID_70b772336,-10.4335,13.9466,78.0061
ID_804aa2636,-10.2743,13.9465,82.2332
ID_75143f7b3,-4.01242,13.9463,80.7058
ID_c39aa96e7,50.8221,13.9457,71.5385
ID_0513c9ece,-13.9052,13.944,82.006
ID_9e4f58c61,-23.2891,13.9425,83.8741
ID_f5c2c9a4e,-4.48758,13.9418,83.1309
ID_e662fcb78,3.209,13.941,80.2908
ID_0fbe6e70a,-34.2831,13.9406,84.8721
ID_3df301b88,-4.82111,13.9403,80.7917
ID_912ad6db8,11.8536,13.9402,75.1446
ID_c317c8126,-2.62626,13.9392,83.9693
ID_6d1306d68,-2.23087,13.939,80.0215
ID_ae8059c87,5.63719,13.9377,71.2084
ID_07836399f,-64.4387,13.9375,94.0681
ID_b3aa79dad,-7.40929,13.9357,79.2619
ID_cd4604d5d,-30.7649,13.9349,85.8719
ID_24a0c6ef3,2.7051,13.9349,76.6348
ID_5f1d09a68,0.555017,13.9346,79.1965
ID_7d49a1db9,-21.9583,13.9345,91.9542
ID_5b10ac1db,-6.10944,13.9342,79.3037
ID_32bfbf7e1,-7.87849,13.9336,78.6299
ID_7f5086be6,-2.43323,13.9336,74.9097
ID_a4138397b,1.66549,13.9331,78.0219
ID_0a1eb2c76,-0.644882,13.9331,77.3357
ID_a2b08f323,2.40909,13.9325,72.9996
ID_f1354858c,-23.6879,13.9324,95.8942
ID_63d83b60d,8.73861,13.9324,80.0246
ID_39851e8dc,-6.48873,13.9324,79.0384
ID_1592f200d,18.9892,13.9316,69.4341
ID_9ad85e3c5,-5.10273,13.9308,71.1778
ID_6642e0508,-7.13621,13.9307,80.176
ID_5bf244d07,3.36585,13.9301,68.7698
ID_910911df1,14.3848,13.93,73.3137
ID_610352cfe,-22.0966,13.9294,83.8212
ID_efae1c9d1,11.9208,13.929,81.4437
ID_2d37de9f6,3.26059,13.9289,80.2111
ID_361c091a4,5.56104,13.9287,73.1906
ID_237fe5c9d,-3.89265,13.9285,83.4394
ID_af37d0327,-11.105,13.9279,78.6026
ID_d07e03a5e,5.94179,13.9269,72.8604
ID_3a101d2ab,7.16587,13.9246,77.6652
ID_f93771d2c,3.60431,13.9239,78.0682
ID_41dccfd98,-0.765819,13.9235,82.2905
ID_5f6526a36,26.4461,13.9232,64.6343
ID_7e691386e,-12.4119,13.9224,80.2515
ID_9f82fd37c,11.2021,13.9219,75.8553
ID_9080993a4,-39.4549,13.9217,81.6477
ID_3507e3624,15.1059,13.9214,69.8723
ID_27dbc843f,4.33053,13.9212,73.7582
ID_48b974f73,-11.163,13.9211,77.8076
ID_a9bc7f70c,16.4794,13.9206,73.4225
ID_749c4d3bd,-7.78555,13.92,80.8514
ID_054213276,-2.31295,13.9196,79.3949
ID_ba069e4ae,-16.6786,13.9188,80.4912
ID_17b54994d,14.3366,13.9167,76.011
ID_5943a13ba,-22.364,13.916,84.9015
ID_78ede13b5,-16.3383,13.9154,82.39
ID_acf09f1a1,-8.38796,13.9148,79.7029
ID_f865e2a0d,-3.46265,13.9141,79.6695
ID_06236b6b9,-7.12397,13.9139,79.2571
ID_378d17786,6.21182,13.9138,74.1453
ID_141686d9b,-3.60541,13.9134,74.7942
ID_fa1d1426c,22.4839,13.9132,69.1226
ID_71d3a6b3f,-16.7131,13.9126,86.7814
ID_27dbc843f,0.20953,13.9112,73.7571
ID_91dae45bc,11.2597,13.9108,73.4942
ID_ef8228a54,-44.8652,13.9106,89.7623
ID_a9f4fd69e,15.9784,13.9105,73.9612
ID_5bb4d6d29,-50.9321,13.9095,82.2614
ID_461ecbf33,-2.99746,13.9093,78.491
ID_acf09f1a1,-5.93918,13.9092,79.8819
ID_6790d653a,-7.43756,13.9079,76.2278
ID_4d794c051,-1.26444,13.9051,79.8248
ID_67d07372d,-8.47812,13.9036,81.0168
ID_ad3579906,-23.1952,13.9034,78.0323
ID_256e0da83,-28.6322,13.9031,80.3757
ID_121d6253d,-3.96724,13.9014,76.7152
ID_5c0a455e5,4.48081,13.9011,74.212
ID_65baa1141,18.15,13.8998,70.6125
ID_85e8c4d85,-3.74549,13.8997,78.9111
ID_53845cad9,-11.7509,13.8978,80.5107
ID_de3d48153,29.7418,13.8965,79.2462
ID_dbaded6bc,4.21605,13.8961,69.7887
ID_10e3ebf05,10.3105,13.896,72.9107
ID_a178fe84e,9.93504,13.8959,74.616
ID_7219bd14e,-3.41525,13.8954,82.2982
ID_5ccfe2c95,-12.5269,13.8953,82.7236
ID_5150d3895,17.4712,13.8949,72.961
ID_e010cd217,-18.085,13.8949,84.6876
ID_d2445bee6,1.28713,13.8946,71.2915
ID_d979d35a6,-3.96256,13.8944,78.4631
ID_a53294155,-34.9567,13.8944,86.9126
ID_a178fe84e,-32.7502,13.8942,83.835
ID_d005526a7,11.1433,13.8942,72.6258
ID_c0d05afdb,-38.4608,13.8938,80.8825
ID_083cf9983,-2.00217,13.8937,77.6392
ID_f7e3fd7ef,-0.248144,13.8936,77.347
ID_cd624154d,1.93571,13.8936,76.758
ID_062a1b5b4,3.60207,13.8936,74.8809
ID_a94be1fba,35.2753,13.8929,67.6917
ID_432d2db6f,6.36617,13.892,74.7629
ID_77d0f1fd1,-47.4094,13.8911,70.9997
ID_78ede13b5,-35.4277,13.8902,90.4836
ID_59d5052ab,2.58738,13.89,79.0133
ID_498b49f15,-1.63185,13.8892,78.2867
ID_93253f255,-0.910701,13.8891,82.1597
ID_8c84e0c57,-23.945,13.8888,83.7019
ID_11d350019,20.404,13.8887,69.6768
ID_eeed5692e,-15.0538,13.888,83.2401
ID_83b18e5ad,9.30218,13.8877,78.0653
ID_2f89760a9,-17.1168,13.887,83.0799
ID_be5faedf0,-35.184,13.8863,84.6585
ID_1dbe0e377,12.2177,13.8854,72.4674
ID_20eb90885,-1.00187,13.8839,79.0032
ID_ac9e2fdca,-9.88872,13.8834,69.1352
ID_6957530bd,0.825702,13.8825,78.5966
ID_0257049fc,-9.0555,13.8807,77.5038
ID_755acf6bd,-9.98113,13.8806,79.9956
ID_319a6f249,-24.706,13.8797,84.3414
ID_15a8550da,-48.5665,13.8797,100.842
ID_20b6a627b,-9.10238,13.8797,79.8214
ID_8b84ab2c9,-21.6919,13.8784,77.4011
ID_0ea9bc3a5,6.74329,13.8782,79.4041
ID_f5b7e8137,22.3634,13.8776,70.0611
ID_7a619b64b,18.5345,13.8776,75.0492
ID_46e6b4e59,14.4884,13.8775,68.6144
ID_91f87d9d1,-1.03343,13.8771,77.0474
ID_23a021d4c,-8.70949,13.8763,83.9651
ID_5bb8f804c,-13.2591,13.8762,87.6413
ID_1db9f2c38,2.89572,13.8759,80.9303
ID_4a7460195,-10.4955,13.8753,82.6721
ID_31024a41a,-21.8124,13.8751,78.3563
ID_11bba9dd5,-20.0868,13.874,80.0104
ID_c07e0d18c,-4.54764,13.8727,80.3844
ID_6b93b874b,-25.076,13.8719,89.2648
ID_9e4c3af75,-6.85962,13.8714,81.5349
ID_40566bc13,-13.561,13.8698,86.4296
ID_d10a385ea,-25.11,13.869,82.5055
ID_018328c9c,-10.8417,13.868,77.3825
ID_12cd51365,-4.63718,13.8679,80.2647
ID_a1e4a213c,-3.12351,13.8674,82.0716
ID_4dc39d8ed,15.2035,13.8659,73.4084
ID_30a7c2a64,-41.7607,13.8647,84.0239
ID_408f58e9f,-33.263,13.8639,91.8561
ID_6b2854770,-10.3861,13.8639,62.9684
ID_382a27acf,-17.7955,13.8637,82.9253
ID_8089a440b,-2.21487,13.8637,76.5422
ID_aa3b8102a,-8.5716,13.8634,80.5438
ID_fa5ed1add,2.91755,13.863,75.2262
ID_22991937c,-21.3695,13.8611,83.9435
ID_387b95c60,11.2442,13.8606,72.901
ID_5953b5675,4.40009,13.8605,76.9964
ID_8e3514d29,-22.5992,13.8594,76.4774
ID_07b6fb2a6,28.1784,13.8589,71.8917
ID_412016dff,12.1898,13.8581,71.7599
ID_0260428a6,12.6548,13.8572,75.8248
ID_7502558ed,-7.36936,13.857,75.8471
ID_7e59a42ae,6.86009,13.8563,75.7691
ID_acf3b93b1,7.86052,13.8551,77.3151
ID_d23bc69ce,-31.6181,13.8545,84.0003
ID_cd84cf31a,38.7679,13.8533,63.9853
ID_afe579e87,8.83861,13.8533,77.3084
ID_965cdf852,10.3137,13.8531,76.9065
ID_36617d0ea,-1.10608,13.8524,78.7404
ID_5a925d68b,-27.2023,13.8519,80.2379
ID_f64ccfca4,12.8354,13.8519,74.7009
ID_6790d653a,-4.71598,13.8505,78.905
ID_b831989ce,8.16594,13.8504,74.8059
ID_dfa751ef4,-14.3869,13.8489,85.0228
ID_8e61da13b,-20.7784,13.8481,80.7426
ID_fbd236a9b,-13.9457,13.8475,79.2802
ID_3e5611107,-25.6519,13.847,85.7262
ID_b588b63da,-22.6087,13.8463,85.1817
ID_7fdbd9fe5,-25.5944,13.8462,82.6677
ID_04cdd1006,-6.87057,13.8461,81.7233
ID_a178fe84e,-9.97957,13.8444,78.3983
ID_5c97d93d9,20.3911,13.8433,69.6057
ID_058b3c39d,-7.1523,13.8426,81.7658
ID_8e3514d29,0.421376,13.8425,76.7245
ID_44fa78daa,10.2336,13.8424,74.3769
ID_8b16cb1b8,-1.55544,13.8418,79.1782
ID_823bcab6b,-17.8337,13.8401,77.3189
ID_9f82fd37c,4.27562,13.8397,77.3048
ID_d2108dfe0,14.6762,13.839,72.2824
ID_cde678aab,-2.88505,13.839,78.571
ID_1f43393d8,31.2217,13.8385,76.9825
ID_5b0187737,2.65055,13.8364,75.593
ID_33d42e307,-1.91395,13.836,78.5254
ID_804aa2636,-30.7418,13.8359,86.7714
ID_4c6dd43f1,10.3165,13.8344,74.0666
ID_e8c78237d,-30.5175,13.8344,82.558
ID_df063638f,-26.3962,13.8343,84.2847
ID_65e372973,-31.6541,13.8335,83.7731
ID_abf24cb25,-7.1669,13.8334,84.4107
ID_ac946f5f9,-31.5079,13.8332,60.5208
ID_1fa31fbc9,0.74185,13.8331,76.3374
ID_924d1f263,2.19565,13.8325,75.3048
ID_ac2264dd0,-0.883967,13.8321,76.4482
ID_66a5c34e9,10.6665,13.8312,72.7742
ID_5bf8b511d,18.0792,13.8305,69.8622
ID_1e8bc8ddc,-0.807125,13.8303,73.138
ID_ab3e1ad9f,14.743,13.8301,79.0548
ID_c218c33fe,-12.3995,13.83,80.2253
ID_bbfe262c0,-3.98754,13.8296,81.6362
ID_9ad85e3c5,0.156595,13.8296,71.2401
ID_bbacdbe56,-2.09135,13.8291,77.5664
ID_593a711f9,47.8783,13.8291,69.0347
ID_cd4604d5d,7.54154,13.8287,75.1022
ID_59201df23,2.43876,13.8269,77.5847
ID_ab3e1ad9f,16.6625,13.8256,78.6376
ID_81f626d61,-30.8554,13.8255,94.6391
ID_c4f70463b,-4.10538,13.8253,76.9816
ID_d739de2bf,41.8364,13.8249,62.2236
ID_a175115c1,7.94793,13.8242,74.9714
ID_9f82fd37c,27.8189,13.8242,71.685
ID_586c1677b,4.50654,13.8242,75.6678
ID_952360a4e,-0.155303,13.8229,79.511
ID_9fc79c156,-0.983113,13.8224,75.3343
ID_0ddda042d,-0.00248971,13.8218,83.5659
ID_d9e6a1192,-22.2672,13.8212,73.1262
ID_4d794c051,12.4123,13.8211,73.6552
ID_5953b5675,-6.70712,13.8202,77.2242
ID_859c51c1e,23.9653,13.8201,65.8553
ID_b3aa79dad,1.24665,13.8199,79.7493
ID_cc79b0243,-8.63314,13.8187,79.8689
ID_506a3591e,17.9146,13.8182,71.5711
ID_b2aef0651,5.95069,13.8174,77.1349
ID_7e4d94572,11.4898,13.8172,69.3535
ID_cc7290959,-16.4455,13.8169,86.6036
ID_78ede13b5,-9.16419,13.8164,79.3028
ID_d0b0a22d1,10.9073,13.8161,73.6953
ID_95276c148,11.2603,13.8152,73.1567
ID_37dd679dc,16.1743,13.8148,74.0401
ID_1d4d30e44,0.62227,13.8148,76.0285
ID_2e17499b9,-7.13669,13.8133,79.2816
ID_6b8e7dbb7,-0.940283,13.8125,81.3855
ID_66520c664,-3.9663,13.812,73.9101
ID_7915bd106,-24.7772,13.8118,80.0923
ID_95276c148,33.1312,13.8117,71.2435
ID_f918cb91b,-5.06416,13.811,85.753
ID_3c31d847f,-41.9663,13.8109,85.5459
ID_1f43393d8,29.7113,13.8108,77.5427
ID_d191dc4d3,-4.06548,13.8098,79.4935
ID_a789c756d,-1.81558,13.8097,81.2855
ID_b7f55d535,-6.36844,13.8082,81.6179
ID_78ff568d4,2.52354,13.8076,83.0484
ID_aaa631d29,0.86766,13.807,74.1602
ID_5a3630d37,-1.13713,13.8065,76.3554
ID_fce05fc08,-3.39285,13.8059,77.6498
ID_23b47ee03,-10.7784,13.8057,78.0498
ID_62793d12a,-9.93306,13.8047,82.3657
ID_392be605b,7.74862,13.8044,69.1055
ID_b2c58f1a2,-1.33867,13.803,76.8521
ID_e8243a632,-17.2337,13.8027,79.8035
ID_88c4f24bb,12.6035,13.8025,75.2459
ID_f7dc44c69,-24.41,13.8019,83.7514
ID_15a8550da,-36.8074,13.8013,93.2279
ID_15a8550da,-36.8074,13.8013,93.2279
ID_b3a989047,-11.0022,13.8005,78.7318
ID_d0550c716,-0.435741,13.7989,76.8434
ID_15d70f50c,9.62735,13.7988,65.9794
ID_d005526a7,12.6709,13.7985,71.0941
ID_31c7bc2ba,14.6304,13.7984,64.8159
ID_1c7ce36a4,-23.3097,13.795,85.1426
ID_2d37de9f6,-1.85076,13.7946,78.5476
ID_d79243a51,4.50994,13.7945,75.2929
ID_8abf3818f,-47.2335,13.7942,93.7606
ID_84e605079,-18.408,13.7934,91.4773
ID_28a905a5f,2.15303,13.7932,73.8253
ID_d454bda49,32.49,13.7917,74.3711
ID_c6d2ecd43,4.86069,13.7915,71.391
ID_58c14b84d,12.9211,13.7911,72.8383
ID_b067e5cb6,1.95491,13.7909,76.9439
ID_127a5b254,-11.0152,13.7907,77.3238
ID_089833489,-7.52674,13.7903,77.9104
ID_57071f2ce,-15.5346,13.7895,78.6486
ID_795128e61,12.4644,13.7884,75.1721
ID_477fc4878,13.9079,13.7879,70.2475
ID_4a1d06139,-2.71277,13.7864,86.9517
ID_f3f153629,-21.8068,13.7859,75.3677
ID_c004b1def,24.5473,13.7855,71.5781
ID_eaf92e3c6,-8.66954,13.7851,72.2282
ID_031edc766,-3.15969,13.785,84.4374
ID_ffaf41103,-4.1492,13.7848,75.8407
ID_2e9d7873d,-11.5388,13.7845,78.5069
ID_89597b486,37.8151,13.7845,67.2359
ID_75a1f25f6,-4.06569,13.7845,76.2865
ID_ea4a03a6c,-16.9444,13.7836,84.481
ID_fed9118b6,-1.96148,13.7833,76.4226
ID_e630bc65e,-10.2492,13.7824,80.4443
ID_7344dc5fe,-3.10183,13.7824,82.8648
ID_3f2d2f39c,15.0528,13.7822,71.2821
ID_cb4533ee7,-32.3365,13.7819,84.5663
ID_432d2db6f,-19.479,13.7816,78.008
ID_74ec98b21,13.3276,13.7815,69.6558
ID_819575215,25.3774,13.7814,70.2848
ID_b112ae938,12.2943,13.7807,71.9409
ID_fc4501ea4,-23.7187,13.7806,88.9777
ID_567a39a77,-45.1246,13.7806,91.103
ID_87da04061,3.21066,13.7806,73.0352
ID_5dc0d941d,-12.7843,13.7778,84.1577
ID_fd0ca36dd,-18.0973,13.7774,80.2163
ID_5e8739c82,-17.3353,13.7772,80.7919
ID_1a4107469,-6.2062,13.777,80.8206
ID_7271ae3b6,1.82413,13.7768,77.9093
ID_5bb4d6d29,33.4291,13.7762,62.0527
ID_0c80df3ef,-2.13406,13.7762,76.2017
ID_b17b3246c,-1.50122,13.7761,73.264
ID_efe6d85b7,0.203302,13.7751,72.6411
ID_429227ecc,-22.7475,13.7746,88.6374
ID_1e47b9162,-10.5731,13.7738,81.9499
ID_f3f153629,-7.77371,13.7731,70.3532
ID_b1008ef7c,-13.5199,13.7722,77.0204
ID_d678778ae,-2.52531,13.7716,78.6808
ID_63a668d79,-6.28952,13.7712,84.2784
ID_aa2ee5544,-13.4093,13.7682,75.1121
ID_8a0d4b8b0,8.05902,13.7669,73.239
ID_a4057390a,25.6925,13.7667,71.7151
ID_75b72118d,-0.839241,13.7666,78.1518
ID_034cdfa4e,-16.7758,13.7664,80.9032
ID_2da23b3f3,37.5748,13.7661,65.6314
ID_68d5ab49f,3.50901,13.7658,74.862
ID_af3e9a3d7,-10.1579,13.7653,84.0521
ID_2046207d5,-2.74554,13.7645,76.6908
ID_c3c1f07a0,-8.36785,13.7628,78.9665
ID_3f9ee70ee,4.43923,13.762,78.2899
ID_3baf05dab,-12.3723,13.7608,78.7336
ID_86fc46360,12.3566,13.7605,75.0922
ID_e08c826f8,13.7705,13.7603,71.6613
ID_ca4badfa8,-19.1147,13.7603,84.2404
ID_0d1612e2f,-9.9277,13.7591,79.7471
ID_121ad7251,3.38371,13.7591,73.3318
ID_83f214c21,12.4423,13.7578,70.7325
ID_48163fa80,2.63659,13.7576,76.9666
ID_c3c1f07a0,-10.8471,13.7571,78.6873
ID_cb03dcdf2,-10.3825,13.7566,77.6289
ID_f593cee16,-6.20918,13.7563,77.4806
ID_a212af6c5,-23.5421,13.7556,87.042
ID_9d3e927b1,2.40494,13.7553,77.7497
ID_fd8b62447,-24.7931,13.7532,84.751
ID_d8eebd70d,-6.73809,13.7529,77.1374
ID_d200ac60c,6.34508,13.7529,74.743
ID_679fe024f,-12.5575,13.7525,75.7262
ID_45fe155d6,10.3235,13.7517,79.5247
ID_3279138db,-6.18754,13.7516,76.684
ID_c9d945588,-6.65151,13.7511,79.1796
ID_80c136173,-15.3154,13.7511,83.9067
ID_f67cd0ee0,16.5372,13.7504,70.3132
ID_46ac698e4,-38.5355,13.7504,88.2708
ID_b3aa79dad,-5.83376,13.7503,79.4518
ID_614836ab0,4.75445,13.7502,75.89
ID_0a886af93,2.87886,13.7499,76.6734
ID_94b4e8e10,-33.137,13.7497,86.6734
ID_7fde2df43,13.8907,13.7493,69.6115
ID_851b05449,-0.240788,13.749,79.1665
ID_f40314c01,-12.0649,13.7488,80.2251
ID_dfd1abfab,-6.98537,13.7487,81.0101
ID_4d996eead,4.69678,13.7483,72.8361
ID_5f999fd53,-1.97244,13.748,79.0436
ID_7a00d2ee3,-6.7162,13.7457,78.8921
ID_829f04ab3,-4.24106,13.7449,78.6477
ID_b6984942e,-1.11945,13.7439,75.0088
ID_4d31ea484,-15.2207,13.7438,80.415
ID_f79e23bf5,-9.79009,13.7432,86.0104
ID_befe7fcd6,17.522,13.7424,75.98
ID_16d084b43,12.6737,13.7418,76.7237
ID_cb7fa189b,14.5213,13.7414,71.7596
ID_2438c7a03,-31.2487,13.7414,86.5094
ID_a7960d957,3.66937,13.7398,75.1441
ID_42d0b564b,12.2978,13.7396,75.5094
ID_06401ce35,39.0482,13.739,69
ID_ef530507c,-23.1209,13.7374,68.5358
ID_d1dce995a,3.92634,13.7364,77.1252
ID_f3ceebb01,16.1623,13.7345,70.4445
ID_fc3fb04dd,12.3098,13.7338,69.1555
ID_7d49a1db9,-15.3737,13.7337,83.7669
ID_5d4a30bb1,7.56044,13.7329,73.8404
ID_6b6a2fd07,-17.8268,13.7329,85.0515
ID_0513c9ece,-8.55991,13.7317,81.2049
ID_d6435ecf5,-6.71789,13.7313,82.1223
ID_f9b2c4de5,-14.4627,13.7311,81.737
ID_5cd73c74d,-36.2169,13.7302,88.2377
ID_3676701ac,5.00351,13.7298,83.1168
ID_270cdea39,-8.40231,13.7287,76.8696
ID_9d1f97fb1,-8.19537,13.7271,80.4306
ID_fdf86a38d,-22.6883,13.7271,80.7091
ID_01c850b27,-51.1333,13.727,89.5641
ID_e70dfc40c,2.60615,13.7268,75.8174
ID_2a86ff065,-19.439,13.7256,88.8784
ID_fbadd0d08,-0.340089,13.7255,73.824
ID_98268a648,-0.9379,13.7247,73.5882
ID_d2445bee6,29.5487,13.7239,65.5333
ID_39a1ff40b,9.73224,13.7235,71.399
ID_c227d8ef8,8.25406,13.7228,76.0336
ID_dd605a833,-1.51886,13.7221,79.7009
ID_6345c004c,-12.1819,13.7218,73.0412
ID_62793d12a,-5.83357,13.7211,85.4269
ID_648c471c2,-46.2001,13.7208,83.6755
ID_83f214c21,-11.3068,13.72,69.9144
ID_7afad4355,4.15724,13.7198,75.6917
ID_2f8c6c0bf,-24.0943,13.7193,88.0478
ID_bfbbdedb8,14.5754,13.719,65.2277
ID_cc178974d,-4.59413,13.7187,81.1809
ID_9e71e2a10,5.28626,13.7182,81.5985
ID_de3d48153,-13.2042,13.7181,85.3197
ID_7e0cd0594,-26.6366,13.718,85.1696
ID_72f232b24,-17.4372,13.7178,86.0672
ID_272658681,-9.34137,13.7171,77.2347
ID_a74b40d1b,-9.56676,13.7169,75.7349
ID_99391e08e,-17.4889,13.7157,83.2048
ID_86fc46360,6.02371,13.7134,73.1501
ID_88f00b564,6.58619,13.7131,77.3218
ID_85fb568de,-8.87576,13.7131,82.5303
ID_8ff75c1aa,-0.645714,13.7127,76.85
ID_1e468bfb0,18.9293,13.7125,74.4561
ID_766200ded,16.8526,13.7123,76.4313
ID_53fdae1fd,13.8334,13.7122,74.3311
ID_66663ecdd,-32.749,13.7111,88.9327
ID_75584dd71,4.68264,13.7104,71.6384
ID_05aea87a6,36.6294,13.7101,59.0557
ID_6a3d3265e,2.50256,13.7096,78.1126
ID_a175115c1,-3.83576,13.7094,76.1704
ID_0119bb6f9,12.3884,13.7079,74.8282
ID_75a1f25f6,0.468602,13.7063,74.2064
ID_2440b425f,4.14778,13.7061,69.659
ID_041a6a441,23.6099,13.7059,70.8085
ID_01a430f33,4.29462,13.704,75.3117
ID_3840d0693,5.66625,13.7039,75.6031
ID_4d22be764,-7.01228,13.7039,79.3729
ID_7d49a1db9,4.47699,13.7035,75.9494
ID_6e5ef3529,8.40251,13.7034,74.5111
ID_af0603b16,1.37628,13.7031,79.0939
ID_e9cc5f430,-6.39437,13.7029,81.6526
ID_fa021e056,13.3236,13.7014,75.1441
ID_c415509c1,4.35487,13.7013,78.0114
ID_12104686a,11.1449,13.7007,76.1537
ID_21121a881,-29.3304,13.7007,87.5967
ID_7c6f5f6ca,3.62492,13.7003,77.7325
ID_d0550c716,13.3144,13.7,73.4148
ID_a1dded014,1.76879,13.6983,77.1738
ID_be01e23e7,14.5221,13.697,75.9074
ID_ac2264dd0,-23.4545,13.6966,81.886
ID_fc4f2ea68,15.3162,13.6966,71.2793
ID_807337723,-35.1755,13.6965,84.5718
ID_66af196be,-13.5566,13.6959,74.0364
ID_7484ee12a,8.25019,13.6953,74.5775
ID_c317c8126,-14.2704,13.6945,84.9285
ID_8eafe31e3,-49.4507,13.6941,82.5878
ID_89bf3614e,0.868224,13.6932,76.9748
ID_766200ded,21.7496,13.6922,75.2719
ID_3ab8bb78c,-15.8828,13.6918,80.4492
ID_616d584f8,-25.8797,13.6906,85.1779
ID_19b92bcc5,22.0212,13.6903,71.7785
ID_d10a385ea,0.50616,13.6902,75.9818
ID_c259ab54c,-21.7036,13.69,89.5015
ID_d93f8c27c,13.5228,13.69,68.1077
ID_a1147b159,-11.7317,13.6897,78.8277
ID_1a06df45e,-28.2884,13.6896,89.4987
ID_474e3f373,-7.77492,13.6893,76.4576
ID_c0ef8c9c5,-10.1524,13.689,76.3546
ID_092eff93a,-5.33701,13.6887,80.5851
ID_92dac8c81,15.0607,13.6883,68.1026
ID_dfa3f14c4,-24.4221,13.6882,87.6756
ID_cd7bcfa8b,-39.5782,13.688,77.0931
ID_fad188f4d,-7.73414,13.6876,77.3045
ID_9718bad18,3.33829,13.6875,75.4874
ID_79a02e053,35.6415,13.6867,61.8745
ID_f42dc37cd,5.2641,13.6865,79.257
ID_dd605a833,-4.58534,13.6863,79.6025
ID_b2f113e40,0.522919,13.686,76.3296
